user_id,course_id,due,experience,hours,location,resp_time,datetime_utc
u49,CS65,2,1,9,"43.70629160569078,-72.28882086692587",1367906473,2013-05-07 06:01:13+00:00
u49,MATH13,1,3,3,"43.705985547631826,-72.2890841770398",1367906497,2013-05-07 06:01:37+00:00
u49,LAT3,2,3,1,"43.707135694363494,-72.29050824544824",1368085954,2013-05-09 07:52:34+00:00
u49,CS65,2,1,1,"43.707225360448696,-72.29078853358074",1368086098,2013-05-09 07:54:58+00:00
u49,MATH13,1,3,5,"43.70717613391768,-72.29083943919815",1368086124,2013-05-09 07:55:24+00:00
u49,LAT3,1,3,2,"43.707071574195425,-72.29069781817408",1368172444,2013-05-10 07:54:04+00:00
u49,LAT3,1,3,2,"43.70578575320415,-72.28875349174373",1368216507,2013-05-10 20:08:27+00:00
u49,LAT3,1,2,2,"43.70377306642512,-72.28776140116048",1368472174,2013-05-13 19:09:34+00:00
u49,CS65,1,2,3,"43.70377306642512,-72.28776140116048",1368472193,2013-05-13 19:09:53+00:00
u49,LAT3,1,3,2,"43.7059528775494,-72.28796572137354",1368590585,2013-05-15 04:03:05+00:00
u49,LAT3,1,3,2,Unknown,1368656536,2013-05-15 22:22:16+00:00
u49,MATH13,1,2,5,Unknown,1368656566,2013-05-15 22:22:46+00:00
u49,MATH13,1,3,2,"43.70600375009001,-72.28871367120003",1368826930,2013-05-17 21:42:10+00:00
u49,LAT3,1,2,2,"43.70726994377907,-72.29067645819752",1369092697,2013-05-20 23:31:37+00:00
u49,LAT3,1,2,2,"43.70716117171132,-72.2907325334663",1369335744,2013-05-23 19:02:24+00:00
u50,cs65 cs60,2,2,5,"43.7066734,-72.28707417",1364605117,2013-03-30 00:58:37+00:00
u50,,1,1,11,"43.70664877,-72.28717946",1364781933,2013-04-01 02:05:33+00:00
u50,cs65 cs60,2,2,6,"43.70662366,-72.2871792",1364867449,2013-04-02 01:50:49+00:00
u50,no class,2,1,12,"43.70691805,-72.28722721",1364943117,2013-04-02 22:51:57+00:00
u50,cs65,2,1,7,"43.70570507,-72.28332967",1365116596,2013-04-04 23:03:16+00:00
u50,cs65 cs60,2,2,9,"43.70858707,-72.28423771",1365202880,2013-04-05 23:01:20+00:00
u50,"cs65, cs60",1,3,7,"43.70667651,-72.28720535",1365467944,2013-04-09 00:39:04+00:00
u50,,2,1,7,"43.7066987,-72.28722114",1365554457,2013-04-10 00:40:57+00:00
u50,cs65 cs60,2,2,11,"43.70679304,-72.28704022",1365642274,2013-04-11 01:04:34+00:00
u50,cs65,2,2,11,"43.70634061,-72.28723183",1365725457,2013-04-12 00:10:57+00:00
u50,"cs65,cs60",2,2,8,"43.70687358,-72.2872396",1365814946,2013-04-13 01:02:26+00:00
u50,,2,1,6,"43.7067665,-72.28722029",1365910411,2013-04-14 03:33:31+00:00
u50,cs60 cs65,1,3,8,"43.70625729,-72.28714244",1366077109,2013-04-16 01:51:49+00:00
u51,cs65,2,1,1,"43.69935689,-72.29051287",1364537167,2013-03-29 06:06:07+00:00
u51,cs165,2,1,1,"43.70651977,-72.28705416",1364609142,2013-03-30 02:05:42+00:00
u51,no class today,2,1,5,"43.65187205,-72.30975063",1364720334,2013-03-31 08:58:54+00:00
u51,none,2,1,1,"43.7064344,-72.28715538",1364776553,2013-04-01 00:35:53+00:00
u51,cs165,2,1,1,"43.70659353,-72.2869791",1364872788,2013-04-02 03:19:48+00:00
u51,cs165,2,1,1,"43.6944476,-72.28377596",1365202334,2013-04-05 22:52:14+00:00
u51,none,2,1,1,"43.63775583,-72.27461681",1365292075,2013-04-06 23:47:55+00:00
u51,CS170,1,1,1,"43.70660044,-72.28702986",1365554697,2013-04-10 00:44:57+00:00
u51,cs170,2,1,3,"43.70628524,-72.28705371",1365732308,2013-04-12 02:05:08+00:00
u51,none,2,1,1,"43.70664201,-72.28687051",1365897668,2013-04-14 00:01:08+00:00
u51,cs165,1,1,5,"43.7065978,-72.28709206",1366067852,2013-04-15 23:17:32+00:00
u51,cs165,1,1,1,Unknown,1366077094,2013-04-16 01:51:34+00:00
u51,cs170,1,1,7,"43.69730937,-72.28441371",1366156989,2013-04-17 00:03:09+00:00
u51,cs165,2,1,1,"43.70637441,-72.28703898",1366243374,2013-04-18 00:02:54+00:00
u51,cs170,2,1,1,"43.70862775,-72.28345986",1366315063,2013-04-18 19:57:43+00:00
u51,cs170,2,1,1,"43.70057317,-72.28671215",1366772895,2013-04-24 03:08:15+00:00
u51,na,2,1,1,"43.70657735,-72.28707451",1366847200,2013-04-24 23:46:40+00:00
u52,cs65,2,3,1,"43.707074516666665,-72.28928456666667",1364518347,2013-03-29 00:52:27+00:00
u52,cs65,2,3,2,"43.70717366666667,-72.28912001666667",1364604749,2013-03-30 00:52:29+00:00
u52,cs65,1,3,4,"43.70705661666667,-72.2886937",1364862422,2013-04-02 00:27:02+00:00
u52,bio6,2,3,4,"43.70710476666667,-72.28895371666667",1364944063,2013-04-02 23:07:43+00:00
u52,cs50,2,3,1,"43.7069955,-72.28824085",1365025163,2013-04-03 21:39:23+00:00
u52,bio6,2,1,2,"43.70725126666667,-72.2890362",1365037382,2013-04-04 01:03:02+00:00
u52,bio6,2,3,1,"43.70684966666666,-72.28838453333333",1365105062,2013-04-04 19:51:02+00:00
u52,cs65,2,4,1,"43.70684966666666,-72.28838453333333",1365108675,2013-04-04 20:51:15+00:00
u52,cs65,2,4,1,"43.70726605,-72.28919321666666",1365188687,2013-04-05 19:04:47+00:00
u52,cs50,2,1,1,"43.70726605,-72.28919321666666",1365197901,2013-04-05 21:38:21+00:00
u52,bio6,2,3,1,"43.7087634,-72.28434623333334",1365541037,2013-04-09 20:57:17+00:00
u52,cs50,2,4,12,"43.7030312,-72.28956423333334",1365630034,2013-04-10 21:40:34+00:00
u52,bio6,2,3,1,"43.7072184,-72.28903266666667",1365710461,2013-04-11 20:01:01+00:00
u52,cs65,2,5,3,"43.7072184,-72.28903266666667",1365713484,2013-04-11 20:51:24+00:00
u52,cs50,2,5,1,"43.70716755,-72.2888156",1365802781,2013-04-12 21:39:41+00:00
u52,cs50,2,5,1,"43.7070616,-72.28927448333333",1366061807,2013-04-15 21:36:47+00:00
u52,bio6,2,3,1,"43.70789865,-72.28546113333333",1366142071,2013-04-16 19:54:31+00:00
u52,bio6,2,3,1,"43.70714775,-72.28904961666667",1366314565,2013-04-18 19:49:25+00:00
u52,cs65,2,1,12,"43.70714775,-72.28904961666667",1366318278,2013-04-18 20:51:18+00:00
u52,cs65,2,5,4,"43.7035929,-72.29015891666667",1367006647,2013-04-26 20:04:07+00:00
u53,cs165,2,3,2,"43.70549989,-72.28295873",1364515351,2013-03-29 00:02:31+00:00
u53,cs189 photo forensics,2,3,5,"43.70789343,-72.28376628",1364592760,2013-03-29 21:32:40+00:00
u53,cs165,2,3,2,"43.70560193,-72.28316177",1364608471,2013-03-30 01:54:31+00:00
u53,no class today,2,1,1,Unknown,1364942629,2013-04-02 22:43:49+00:00
u53,cs165,2,3,11,"43.70576878,-72.28345137",1365119379,2013-04-04 23:49:39+00:00
u53,cs166,2,3,1,"43.70652295,-72.28353758",1365202758,2013-04-05 22:59:18+00:00
u53,cs189,2,3,6,"43.70652295,-72.28353758",1365202795,2013-04-05 22:59:55+00:00
u53,cs 165,1,3,2,"43.70559102,-72.283134",1365498404,2013-04-09 09:06:44+00:00
u53,no class today,2,1,1,"43.70654535,-72.28726046",1365572529,2013-04-10 05:42:09+00:00
u53,cs189,2,2,1,"43.7059594,-72.28323398",1365683206,2013-04-11 12:26:46+00:00
u53,cs 189,2,1,1,"43.70369939,-72.29013585",1366074924,2013-04-16 01:15:24+00:00
u53,cs 189,2,4,1,Unknown,1366249942,2013-04-18 01:52:22+00:00
u53,cs189,2,4,3,"43.69337144,-72.27322384",1366585726,2013-04-21 23:08:46+00:00
u53,no class today ,2,1,1,"43.01160902,-71.43617088",1366585728,2013-04-21 23:08:48+00:00
u53,no class today,2,1,1,"43.70728698,-72.28382947",1366761640,2013-04-24 00:00:40+00:00
u53,class canceled,2,1,1,"43.70574235,-72.28345072",1366846171,2013-04-24 23:29:31+00:00
u53,cs189,2,3,6,"43.70752387,-72.28352353",1369266799,2013-05-22 23:53:19+00:00
u54,Cs65,2,1,2,"41.55278028,-73.04076922",1364688498,2013-03-31 00:08:18+00:00
u54,Math 23,2,4,1,"43.70393297,-72.29575493",1364940705,2013-04-02 22:11:45+00:00
u54,Engs 25,1,3,4,"43.70411023,-72.29547697",1365026677,2013-04-03 22:04:37+00:00
u54,Math 23,1,5,6,"43.70607312,-72.28941569",1365199304,2013-04-05 22:01:44+00:00
u54,Engs 25,2,1,1,"43.56805313,-72.15149639",1365465991,2013-04-09 00:06:31+00:00
u54,Engs 25,1,4,7,"43.70504539,-72.29474758",1365811267,2013-04-13 00:01:07+00:00
u54,Cs65 ,2,1,2,"43.70415015,-72.29367693",1366317883,2013-04-18 20:44:43+00:00
u54,Math 23,2,4,1,"43.70517873,-72.28933996",1366762105,2013-04-24 00:08:25+00:00
u56,no class,2,1,1,"43.01433773,-72.34858847",1365471163,2013-04-09 01:32:43+00:00
u56,I'm not taking any classes,2,1,1,"43.71653168,-72.30894632",1365553136,2013-04-10 00:18:56+00:00
u56,,2,1,1,"43.7167643,-72.3092846",1365641091,2013-04-11 00:44:51+00:00
u56,,2,1,1,"43.71657251,-72.30919906",1365742911,2013-04-12 05:01:51+00:00
u56,,2,1,1,"43.71190002,-72.30815066",1365814719,2013-04-13 00:58:39+00:00
u56,,2,1,1,"43.71644852,-72.30936993",1365906092,2013-04-14 02:21:32+00:00
u56,na,2,1,1,"43.71663112,-72.309151",1366314110,2013-04-18 19:41:50+00:00
u56,no class,2,1,1,"43.70309359,-72.28791234",1366419725,2013-04-20 01:02:05+00:00
u57,CS60,2,1,2,"43.70683899,-72.28721495",1364357803,2013-03-27 04:16:43+00:00
u57,cs65,2,3,1,"43.7069809,-72.28900187",1364507786,2013-03-28 21:56:26+00:00
u57,cs98,2,1,1,"43.7070583,-72.2885387",1364516417,2013-03-29 00:20:17+00:00
u57,cs65,2,3,1,"43.70812165,-72.28465541",1364583776,2013-03-29 19:02:56+00:00
u57,cs60,2,2,4,"43.70742863,-72.28842649",1364610348,2013-03-30 02:25:48+00:00
u57,CS98,2,3,1,"43.70704637,-72.28857002",1364688041,2013-03-31 00:00:41+00:00
u57,cs65,1,3,1,"43.70118994,-72.28805231",1364846354,2013-04-01 19:59:14+00:00
u57,cs60,1,3,5,"43.70154725,-72.28809096",1364866570,2013-04-02 01:36:10+00:00
u57,cs60,2,3,1,"43.70706817,-72.28796189",1365031588,2013-04-03 23:26:28+00:00
u57,cs65,2,4,8,"43.70706817,-72.28796189",1365031618,2013-04-03 23:26:58+00:00
u57,cs60,2,5,4,"43.70734316,-72.2891203",1365117119,2013-04-04 23:11:59+00:00
u57,cs65,2,4,2,"43.70719429,-72.28918535",1365117148,2013-04-04 23:12:28+00:00
u57,cs65,2,3,1,"43.07856719,-71.47247614",1365202179,2013-04-05 22:49:39+00:00
u57,cs98,2,2,1,"43.70632138,-72.28691228",1365560837,2013-04-10 02:27:17+00:00
u57,cs60,2,4,4,"43.7073173,-72.28900394",1365742882,2013-04-12 05:01:22+00:00
u57,cs65,2,4,2,"43.7072894,-72.28890368",1365742905,2013-04-12 05:01:45+00:00
u57,cs65,2,1,1,"43.70714806,-72.28900477",1365814161,2013-04-13 00:49:21+00:00
u57,cs65,1,3,12,"43.70672068,-72.28831457",1366070430,2013-04-16 00:00:30+00:00
u57,cs60,1,3,12,"43.7071586,-72.28859237",1366070448,2013-04-16 00:00:48+00:00
u57,cs98,2,3,1,"43.7072163,-72.28880304",1366156940,2013-04-17 00:02:20+00:00
u57,cs60,1,3,12,"43.70677226,-72.28679047",1366243482,2013-04-18 00:04:42+00:00
u57,cs60,2,3,2,"43.7070897,-72.28858401",1366420148,2013-04-20 01:09:08+00:00
u57,cs65,2,3,2,"43.7070897,-72.28858401",1366420280,2013-04-20 01:11:20+00:00
u57,cs65,2,3,11,"43.70287312,-72.29079676",1367294723,2013-04-30 04:05:23+00:00
u57,cs60,1,3,1,"43.70287358,-72.29079706",1367294751,2013-04-30 04:05:51+00:00
u58,cs19p,2,1,1,"43.70625659,-72.28331991",1364357490,2013-03-27 04:11:30+00:00
u58,cs65,2,3,1,"43.70596359,-72.28323862",1364601648,2013-03-30 00:00:48+00:00
u58,cs65,1,1,1,"43.70610853,-72.28322264",1364867837,2013-04-02 01:57:17+00:00
u58,cs65,2,3,1,"43.70615493,-72.28340848",1365026736,2013-04-03 22:05:36+00:00
u58,cs65,2,1,1,"43.70611302,-72.28322474",1365114706,2013-04-04 22:31:46+00:00
u58,cs65,2,1,2,"43.70628761,-72.28362471",1365201015,2013-04-05 22:30:15+00:00
u58,cs65,2,4,1,"43.70614426,-72.28328189",1365467433,2013-04-09 00:30:33+00:00
u58,cs65,1,3,1,"43.69957825,-72.289953",1365639228,2013-04-11 00:13:48+00:00
u58,cs65,1,1,1,"43.63183255,-72.21036324",1365725273,2013-04-12 00:07:53+00:00
u58,cs65,1,3,3,"43.70624531,-72.28357164",1365812016,2013-04-13 00:13:36+00:00
u58,cs65,1,3,1,"43.70839358,-72.2822233",1366077595,2013-04-16 01:59:55+00:00
u58,cs65,1,1,5,"43.70645524,-72.28313281",1366258386,2013-04-18 04:13:06+00:00
u58,cs65,1,3,4,Unknown,1366307389,2013-04-18 17:49:49+00:00
u58,cs 65,1,1,4,"43.70616591,-72.28331609",1366400292,2013-04-19 19:38:12+00:00
u58,cs 65,1,2,1,"43.70616591,-72.28331609",1366419683,2013-04-20 01:01:23+00:00
u58,cs65,1,4,4,"43.70650819,-72.28202974",1366659672,2013-04-22 19:41:12+00:00
u58,cs65,1,4,3,"43.70623696,-72.28307342",1366697051,2013-04-23 06:04:11+00:00
u58,cs65,1,5,1,"43.70593948,-72.28355406",1366844417,2013-04-24 23:00:17+00:00
u58,cs65,1,4,5,"43.70615356,-72.28330165",1366959813,2013-04-26 07:03:33+00:00
u58,cs65,2,1,3,"43.70607199,-72.28334176",1367008545,2013-04-26 20:35:45+00:00
u58,cs65,1,2,2,"43.70617687,-72.2833926",1368237619,2013-05-11 02:00:19+00:00
u58,cs65,1,1,6,"43.70618048,-72.28338783",1369727082,2013-05-28 07:44:42+00:00
u59,Linguistics 11,2,4,3,"43.70601645670831,-72.28864909149706",1364355762,2013-03-27 03:42:42+00:00
u59,CS 65,2,2,2,"43.70151604525745,-72.2881496977061",1364431374,2013-03-28 00:42:54+00:00
u59,German 1,1,2,4,"43.702606027945876,-72.2895226534456",1364507075,2013-03-28 21:44:35+00:00
u59,CS 65,2,3,1,"43.702606027945876,-72.2895226534456",1364517547,2013-03-29 00:39:07+00:00
u59,German 1,1,2,3,Unknown,1364601717,2013-03-30 00:01:57+00:00
u59,German 1,2,2,3,"43.7055138,-72.28774539",1364838868,2013-04-01 17:54:28+00:00
u59,German 1 Drill,2,3,1,"43.7052892,-72.28791432",1364838868,2013-04-01 17:54:28+00:00
u59,CS 65,1,3,2,"43.7055138,-72.28774539",1364843154,2013-04-01 19:05:54+00:00
u59,CS 7,1,1,3,"43.70351572,-72.28960285",1364860249,2013-04-01 23:50:49+00:00
u59,German 1 Drill,2,3,2,"43.70382381,-72.28721012",1364921427,2013-04-02 16:50:27+00:00
u59,German 1,1,3,3,"43.70348925,-72.28865624",1364936875,2013-04-02 21:07:55+00:00
u59,CS65,2,3,2,"43.70572549,-72.29076597",1365015988,2013-04-03 19:06:28+00:00
u59,CS7,2,1,3,"43.70397214,-72.29027069",1365029896,2013-04-03 22:58:16+00:00
u59,German 1 Drill,2,2,2,"43.70389361,-72.28722817",1365094670,2013-04-04 16:57:50+00:00
u59,German 1,1,3,3,"43.7035497,-72.28791333",1365098344,2013-04-04 17:59:04+00:00
u59,cs7,2,1,3,"43.70307048,-72.29134056",1365120429,2013-04-05 00:07:09+00:00
u59,sexperts,1,2,2,"43.70307048,-72.29134056",1365120443,2013-04-05 00:07:23+00:00
u59,German 1 Drill,2,3,2,"43.706564088352025,-72.2880931198597",1365122527,2013-04-05 00:42:07+00:00
u59,German 1,1,3,3,"43.70640328153968,-72.28827752172947",1365122545,2013-04-05 00:42:25+00:00
u59,German 1 Drill,2,2,2,"43.70410232339054,-72.28721008636057",1365180768,2013-04-05 16:52:48+00:00
u59,German 1,1,3,3,"43.7052727304399,-72.28970169089735",1365205359,2013-04-05 23:42:39+00:00
u59,CS 65,2,1,1,"43.70551232714206,-72.29069134220481",1365205379,2013-04-05 23:42:59+00:00
u59,CS 7,1,1,5,"43.705377923324704,-72.2905449103564",1365205394,2013-04-05 23:43:14+00:00
u59,German 1,1,3,3,"43.705853219144046,-72.2873000241816",1365443805,2013-04-08 17:56:45+00:00
u59,CS65,1,3,4,"43.70876152999699,-72.28423618711531",1365447865,2013-04-08 19:04:25+00:00
u59,CS 65,1,1,6,"43.704237481579185,-72.2890498302877",1365465729,2013-04-09 00:02:09+00:00
u59,German 1 Drill,2,3,3,"43.70316120330244,-72.28972448967397",1365552694,2013-04-10 00:11:34+00:00
u59,German 1,1,2,2,"43.70316120330244,-72.28972448967397",1365552707,2013-04-10 00:11:47+00:00
u59,Sexperts,1,2,2,"43.70316120330244,-72.28972448967397",1365552717,2013-04-10 00:11:57+00:00
u59,German 1 Drill,2,2,3,"43.7040551751852,-72.28721763007343",1365699391,2013-04-11 16:56:31+00:00
u59,German 1,1,2,3,"43.70270728133619,-72.28772247210145",1365702930,2013-04-11 17:55:30+00:00
u59,CS 65,2,2,2,Unknown,1365717593,2013-04-11 21:59:53+00:00
u59,Sexperts,2,2,2,Unknown,1365724586,2013-04-11 23:56:26+00:00
u59,German 1 Drill,2,1,2,"43.70292215142399,-72.2911821026355",1365824202,2013-04-13 03:36:42+00:00
u59,German 1,1,4,3,"43.70295664295554,-72.29111923836172",1365824228,2013-04-13 03:37:08+00:00
u59,German 1 Drill,2,3,2,Unknown,1366071528,2013-04-16 00:18:48+00:00
u59,German 1,1,3,3,Unknown,1366071542,2013-04-16 00:19:02+00:00
u59,Sexperts,1,2,3,"43.70496301911771,-72.2903998196125",1366156972,2013-04-17 00:02:52+00:00
u59,Germ�n 1 Drill,2,2,2,Unknown,1366243357,2013-04-18 00:02:37+00:00
u59,Germ�n 1,1,1,3,Unknown,1366243369,2013-04-18 00:02:49+00:00
u59,Computer Science 7,1,4,9,Unknown,1366243390,2013-04-18 00:03:10+00:00
u59,Sexperts,1,3,2,Unknown,1366277298,2013-04-18 09:28:18+00:00
u59,CS 7,1,4,9,Unknown,1366277320,2013-04-18 09:28:40+00:00
u59,German 1 Drill,2,3,2,"43.70533023029566,-72.28808063082397",1366307912,2013-04-18 17:58:32+00:00
u59,German 1,1,3,2,"43.7053832039237,-72.28814735077322",1366307924,2013-04-18 17:58:44+00:00
u59,German 1 Drill,1,2,2,"43.70440830476582,-72.2871760558337",1366390291,2013-04-19 16:51:31+00:00
u59,CS 65,2,3,2,"43.70582476258278,-72.29042178019881",1366404781,2013-04-19 20:53:01+00:00
u59,German 1,1,3,2,"43.70582476258278,-72.29042178019881",1366404797,2013-04-19 20:53:17+00:00
u59,German 1,2,3,2,"43.70448730420321,-72.28795372880995",1366653359,2013-04-22 17:55:59+00:00
u59,German 1,2,3,1,Unknown,1366770552,2013-04-24 02:29:12+00:00
u59,German 1Drill,2,1,1,Unknown,1366770587,2013-04-24 02:29:47+00:00
u59,Sexperts,2,1,1,Unknown,1366770607,2013-04-24 02:30:07+00:00
u59, German 1,2,3,1,"43.70627956464887,-72.29024643078446",1366913303,2013-04-25 18:08:23+00:00
u59,CS 7,2,1,2,"43.704175874590874,-72.2904362808913",1366934060,2013-04-25 23:54:20+00:00
u59,Sexperts,2,2,2,"43.704535835422575,-72.29042085818946",1366934071,2013-04-25 23:54:31+00:00
u59,German 1 Drill,2,3,2,"43.70562979951501,-72.28742231614888",1367003153,2013-04-26 19:05:53+00:00
u59,German 1,1,3,3,"43.70562979951501,-72.28742231614888",1367003164,2013-04-26 19:06:04+00:00
u59,CS 65,2,1,2,"43.70562979951501,-72.28742231614888",1367003206,2013-04-26 19:06:46+00:00
u59,German 1 Drill,2,4,2,"43.704183753579855,-72.28855940513313",1367254385,2013-04-29 16:53:05+00:00
u59,German 1,1,3,2,"43.704183753579855,-72.28855940513313",1367262331,2013-04-29 19:05:31+00:00
u59,CS 65,1,3,12,"43.704183753579855,-72.28855940513313",1367262340,2013-04-29 19:05:40+00:00
u59,German 1 Drill,2,3,2,Unknown,1367341256,2013-04-30 17:00:56+00:00
u59,German 1,1,3,2,"43.70313869789243,-72.2904294077307",1367384482,2013-05-01 05:01:22+00:00
u59,Sexperts,1,1,2,"43.70313869789243,-72.2904294077307",1367384498,2013-05-01 05:01:38+00:00
u59,German 1 Drill,2,3,2,"43.70215223170817,-72.28934881277382",1367517515,2013-05-02 17:58:35+00:00
u59,German 1,1,2,2,"43.70215223170817,-72.28934881277382",1367517527,2013-05-02 17:58:47+00:00
u59,CS 65,2,1,2,"43.70457284152508,-72.2903202753514",1367539263,2013-05-03 00:01:03+00:00
u59,CS 7,2,3,1,"43.70491880457848,-72.29022338055074",1367539276,2013-05-03 00:01:16+00:00
u59,Sexperts,2,1,1,"43.705135183408856,-72.29042873717844",1367539293,2013-05-03 00:01:33+00:00
u59,German 1 Drill,2,3,2,"43.70389746967703,-72.28679367341101",1367859135,2013-05-06 16:52:15+00:00
u59,German 1,1,2,2,"43.70550696272403,-72.28745399974287",1367863321,2013-05-06 18:02:01+00:00
u59,CS 65,2,4,3,"43.705406757071614,-72.28963203728199",1367869354,2013-05-06 19:42:34+00:00
u59,CS 7,1,1,4,"43.702878188341856,-72.29103986173868",1367893835,2013-05-07 02:30:35+00:00
u59,German 1 Drill,2,3,2,"43.705429220572114,-72.29127271100879",1367945835,2013-05-07 16:57:15+00:00
u59,CS 7,1,1,12,Unknown,1368087765,2013-05-09 08:22:45+00:00
u59,German 1 Drill,2,3,1,"43.70346668176353,-72.28856099769473",1368122074,2013-05-09 17:54:34+00:00
u59,German 1,1,3,3,"43.70338646695018,-72.28882427327335",1368122087,2013-05-09 17:54:47+00:00
u59,German 1 Drill,2,3,2,Unknown,1368230445,2013-05-11 00:00:45+00:00
u59,German 1,1,3,2,Unknown,1368230455,2013-05-11 00:00:55+00:00
u59,CS 65,2,3,12,"43.70553600601852,-72.29107699356973",1368718936,2013-05-16 15:42:16+00:00
u59,CS 7,1,1,3,"43.70553600601852,-72.29107699356973",1368718952,2013-05-16 15:42:32+00:00
u59,Sexperts,2,1,1,"43.70553600601852,-72.29107699356973",1368718969,2013-05-16 15:42:49+00:00
u59,German 1 Drill,2,3,2,Unknown,1368835376,2013-05-18 00:02:56+00:00
u59,German 1,1,3,2,"43.70520072989166,-72.28917254135013",1368835390,2013-05-18 00:03:10+00:00
u59,CS 7,1,4,3,"43.70532067492604,-72.28892787359655",1368835413,2013-05-18 00:03:33+00:00
u59,German 1 Drill,2,3,2,"43.705461281351745,-72.2910166438669",1369127651,2013-05-21 09:14:11+00:00
u59,German 1,1,3,2,"43.705461281351745,-72.2910166438669",1369127661,2013-05-21 09:14:21+00:00
u59,CS 7,1,3,12,"43.705461281351745,-72.2910166438669",1369127677,2013-05-21 09:14:37+00:00
u59,German 1,1,3,2,Unknown,1369162526,2013-05-21 18:55:26+00:00
u59,German 1 Drill,2,3,3,Unknown,1369162526,2013-05-21 18:55:26+00:00
u59,Sexperts,2,3,1,"43.705348586663604,-72.28977226652205",1369181213,2013-05-22 00:06:53+00:00
u59,Sexperts,2,2,1,"43.705720701254904,-72.29104246012866",1369272575,2013-05-23 01:29:35+00:00
u59,German 1 Drill,2,3,1,Unknown,1369331946,2013-05-23 17:59:06+00:00
u59,German 1,1,3,2,Unknown,1369331966,2013-05-23 17:59:26+00:00
u59,Sexperts,2,2,1,Unknown,1369353982,2013-05-24 00:06:22+00:00
u59,German 1 Drill,2,3,1,Unknown,1369414837,2013-05-24 17:00:37+00:00
u59,German 1,2,3,2,Unknown,1369418223,2013-05-24 17:57:03+00:00
u59,CS 7,1,4,3,Unknown,1369442411,2013-05-25 00:40:11+00:00
u59,German 1 Drill,2,3,2,Unknown,1369792961,2013-05-29 02:02:41+00:00
u59,German 1,1,3,4,Unknown,1369792972,2013-05-29 02:02:52+00:00
u59,CS 65,1,1,12,Unknown,1369858131,2013-05-29 20:08:51+00:00
u59,Sexperts,1,3,2,Unknown,1369874665,2013-05-30 00:44:25+00:00
