user_id,resp_time,datetime_utc,sleep_hours,sleep_quality,sleepiness,location
u35,1365182963,2013-04-05 17:29:23+00:00,7,1,1,"43.70539301,-72.28309238"
u35,1365400396,2013-04-08 05:53:16+00:00,9,1,1,"43.53959054,-72.38995452"
u35,1365400405,2013-04-08 05:53:25+00:00,9,1,1,"43.53959054,-72.38995452"
u35,1365441169,2013-04-08 17:12:49+00:00,8,1,1,"43.53959054,-72.38995452"
u35,1365532656,2013-04-09 18:37:36+00:00,8,1,1,"43.70602674,-72.28742674"
u35,1365621465,2013-04-10 19:17:45+00:00,8,1,1,"43.70410839,-72.29042107"
u35,1365792658,2013-04-12 18:50:58+00:00,8,1,1,"43.7032067,-72.29080808"
u35,1365981549,2013-04-14 23:19:09+00:00,8,1,1,"43.7053364,-72.28315167"
u35,1366051532,2013-04-15 18:45:32+00:00,8,1,1,Unknown
u35,1366133786,2013-04-16 17:36:26+00:00,7,1,1,Unknown
u35,1366226066,2013-04-17 19:14:26+00:00,7,2,1,"43.70545396,-72.28297235"
u35,1366305591,2013-04-18 17:19:51+00:00,6,1,1,"43.7077701,-72.28363396"
u35,1367258603,2013-04-29 18:03:23+00:00,8,1,1,"43.70462528,-72.30440054"
u35,1367349639,2013-04-30 19:20:39+00:00,6,3,1,"43.70462528,-72.30440054"
u35,1367515556,2013-05-02 17:25:56+00:00,6,2,1,"43.70537226,-72.28333742"
u35,1367604197,2013-05-03 18:03:17+00:00,6,2,1,"43.70537226,-72.28333742"
u35,1367867051,2013-05-06 19:04:11+00:00,6,1,1,"43.70517353,-72.28354394"
u35,1368212337,2013-05-10 18:58:57+00:00,8,1,1,"43.65861498,-72.24869697"
u35,1369675857,2013-05-27 17:30:57+00:00,4,3,2,"43.70545577,-72.28364354"
u36,1364118685,2013-03-24 09:51:25+00:00,,,,
u36,1364121758,2013-03-24 10:42:38+00:00,,,,
u36,1364121760,2013-03-24 10:42:40+00:00,,,,
u36,1364121762,2013-03-24 10:42:42+00:00,,,,
u36,1364122102,2013-03-24 10:48:22+00:00,,,,
u36,1364577458,2013-03-29 17:17:38+00:00,7,2,1,"43.65179828,-72.30998204"
u36,1364667182,2013-03-30 18:13:02+00:00,8,1,1,"43.65158151,-72.31004153"
u36,1364755863,2013-03-31 18:51:03+00:00,8,2,1,"43.65193883,-72.30979792"
u36,1364838346,2013-04-01 17:45:46+00:00,5,4,1,"43.65180755,-72.3098317"
u36,1364923674,2013-04-02 17:27:54+00:00,8,1,1,"43.65170046,-72.30994989"
u36,1365010054,2013-04-03 17:27:34+00:00,7,2,1,"43.65181117,-72.31002075"
u36,1365095437,2013-04-04 17:10:37+00:00,8,2,1,"43.65176754,-72.3098904"
u36,1365182644,2013-04-05 17:24:04+00:00,4,4,1,"43.65173128,-72.30996775"
u36,1365267878,2013-04-06 17:04:38+00:00,8,2,1,"43.65186855,-72.30992432"
u36,1365358634,2013-04-07 18:17:14+00:00,8,2,1,"43.65162591,-72.3100873"
u36,1365442876,2013-04-08 17:41:16+00:00,8,2,1,"43.65175234,-72.30991784"
u36,1365528146,2013-04-09 17:22:26+00:00,8,2,1,"43.65177652,-72.31003679"
u36,1365614989,2013-04-10 17:29:49+00:00,8,1,1,"43.65152672,-72.30988846"
u36,1365701141,2013-04-11 17:25:41+00:00,8,1,1,"43.65196548,-72.3102879"
u36,1365787555,2013-04-12 17:25:55+00:00,5,4,1,"43.65158304,-72.30996323"
u36,1365960126,2013-04-14 17:22:06+00:00,8,2,1,"43.65178381,-72.30987986"
u36,1366047085,2013-04-15 17:31:25+00:00,8,2,1,"43.65169916,-72.3100547"
u36,1366067890,2013-04-15 23:18:10+00:00,8,2,1,"43.70655534,-72.28702434"
u36,1366218024,2013-04-17 17:00:24+00:00,8,2,1,"43.65175181,-72.3098089"
u36,1366571637,2013-04-21 19:13:57+00:00,8,2,1,"37.94400248,-121.72342483"
u36,1366665242,2013-04-22 21:14:02+00:00,6,2,1,"38.58404326,-121.50064231"
u36,1367170676,2013-04-28 17:37:56+00:00,7,2,1,"43.65167494,-72.30968224"
u36,1367255857,2013-04-29 17:17:37+00:00,7,2,1,"43.65159753,-72.30987449"
u36,1367429608,2013-05-01 17:33:28+00:00,7,2,1,"43.65203022,-72.31004777"
u36,1367514420,2013-05-02 17:07:00+00:00,6,2,1,"43.65184746,-72.30996688"
u36,1367599918,2013-05-03 16:51:58+00:00,8,2,1,"43.65172546,-72.30994232"
u36,1367776915,2013-05-05 18:01:55+00:00,8,2,1,"43.6517384,-72.31006585"
u36,1367861923,2013-05-06 17:38:43+00:00,7,2,1,"43.70685421,-72.28708325"
u36,1368034377,2013-05-08 17:32:57+00:00,10,1,1,"43.65168477,-72.30992573"
u36,1368124768,2013-05-09 18:39:28+00:00,10,1,1,"43.69374231,-72.28454521"
u36,1368294901,2013-05-11 17:55:01+00:00,8,2,1,"43.65160512,-72.3099223"
u36,1368990779,2013-05-19 19:12:59+00:00,10,1,1,"43.65180627,-72.30959223"
u39,1364118620,2013-03-24 09:50:20+00:00,,,,
u39,1364121576,2013-03-24 10:39:36+00:00,,,,
u39,1364121577,2013-03-24 10:39:37+00:00,,,,
u39,1364121813,2013-03-24 10:43:33+00:00,,,,
u39,1365565546,2013-04-10 03:45:46+00:00,8,1,1,"43.70657715,-72.28645985"
u39,1365565548,2013-04-10 03:45:48+00:00,7,1,1,Unknown
u39,1365567884,2013-04-10 04:24:44+00:00,8,1,1,"43.70657715,-72.28645985"
u39,1365567886,2013-04-10 04:24:46+00:00,7,1,1,Unknown
u39,1365833112,2013-04-13 06:05:12+00:00,8,1,1,"43.65161386,-72.31003509"
u39,1366086072,2013-04-16 04:21:12+00:00,8,1,1,"43.7008617,-72.28950786"
u39,1366180448,2013-04-17 06:34:08+00:00,8,1,1,"43.65176968,-72.30989016"
u39,1366829542,2013-04-24 18:52:22+00:00,8,1,1,"43.65167079,-72.31001806"
u39,1366829560,2013-04-24 18:52:40+00:00,8,1,1,"43.65167079,-72.31001806"
u39,1366921935,2013-04-25 20:32:15+00:00,8,1,1,"43.70691563,-72.28615388"
u41,1364118397,2013-03-24 09:46:37+00:00,,,,
u41,1364122128,2013-03-24 10:48:48+00:00,,,,
u41,1364122129,2013-03-24 10:48:49+00:00,,,,
u41,1364122131,2013-03-24 10:48:51+00:00,,,,
u41,1364577594,2013-03-29 17:19:54+00:00,7,2,1,"43.7039835,-72.28589738"
u41,1364674517,2013-03-30 20:15:17+00:00,10,1,1,"43.70397289,-72.28593403"
u41,1364762272,2013-03-31 20:37:52+00:00,8,2,1,"43.70394481,-72.28581948"
u41,1364837484,2013-04-01 17:31:24+00:00,7,3,1,"43.70394481,-72.28581948"
u41,1364932373,2013-04-02 19:52:53+00:00,10,1,1,"43.70394481,-72.28581948"
u41,1365106092,2013-04-04 20:08:12+00:00,8,2,1,"43.70377722,-72.28783656"
u41,1365486463,2013-04-09 05:47:43+00:00,6,2,1,Unknown
u41,1365486465,2013-04-09 05:47:45+00:00,6,2,1,Unknown
u41,1365534605,2013-04-09 19:10:05+00:00,8,2,1,Unknown
u41,1365616555,2013-04-10 17:55:55+00:00,8,2,1,"43.70367091,-72.28590427"
u41,1365707874,2013-04-11 19:17:54+00:00,7,1,1,"43.70389958,-72.28580745"
u41,1365792888,2013-04-12 18:54:48+00:00,7,3,1,"43.70525445,-72.2884545"
u41,1366655156,2013-04-22 18:25:56+00:00,8,1,1,"43.70495742,-72.28768275"
u41,1368383532,2013-05-12 18:32:12+00:00,6,3,1,"43.70429654,-72.28590964"
u42,1364118720,2013-03-24 09:52:00+00:00,,,,
u42,1364122194,2013-03-24 10:49:54+00:00,,,,
u42,1364122195,2013-03-24 10:49:55+00:00,,,,
u42,1364122197,2013-03-24 10:49:57+00:00,,,,
u42,1364122197,2013-03-24 10:49:57+00:00,,,,
u42,1364122199,2013-03-24 10:49:59+00:00,,,,
u42,1364123103,2013-03-24 11:05:03+00:00,,,,
u42,1364123105,2013-03-24 11:05:05+00:00,,,,
u42,1364123106,2013-03-24 11:05:06+00:00,,,,
u42,1364123107,2013-03-24 11:05:07+00:00,,,,
u42,1364123108,2013-03-24 11:05:08+00:00,,,,
u42,1364904605,2013-04-02 12:10:05+00:00,6,2,2,"43.69682623,-72.28051789"
u42,1364930185,2013-04-02 19:16:25+00:00,7,1,1,"43.65863297,-72.24870111"
u42,1365012376,2013-04-03 18:06:16+00:00,7,2,1,"43.62834565,-72.3223213"
u42,1365184579,2013-04-05 17:56:19+00:00,6,3,1,"43.70909224,-72.28344156"
u42,1365444409,2013-04-08 18:06:49+00:00,8,1,1,"43.70873044,-72.28238031"
u42,1365616997,2013-04-10 18:03:17+00:00,5,1,3,"43.65854943,-72.24890222"
u42,1366220933,2013-04-17 17:48:53+00:00,5,3,3,"43.69716255,-72.28066949"
u42,1366573923,2013-04-21 19:52:03+00:00,6,2,4,"43.65886906,-72.24845008"
u42,1368474026,2013-05-13 19:40:26+00:00,9,1,2,"43.65817203,-72.25123965"
u42,1368474039,2013-05-13 19:40:39+00:00,9,1,2,"43.65817203,-72.25123965"
u42,1368641689,2013-05-15 18:14:49+00:00,7,1,1,"43.6986801,-72.28079068"
u42,1368917951,2013-05-18 22:59:11+00:00,15,1,1,Unknown
u42,1369681946,2013-05-27 19:12:26+00:00,1,2,1,"43.70699451,-72.28534492"
u42,1369857337,2013-05-29 19:55:37+00:00,3,1,1,"43.67176007,-72.26386586"
u43,1364118860,2013-03-24 09:54:20+00:00,,,,
u43,1364121448,2013-03-24 10:37:28+00:00,,,,
u43,1364121450,2013-03-24 10:37:30+00:00,,,,
u43,1364121452,2013-03-24 10:37:32+00:00,,,,
u43,1364121915,2013-03-24 10:45:15+00:00,,,,
u43,1364856152,2013-04-01 22:42:32+00:00,7,2,2,"43.70660193,-72.28760155"
u43,1364925646,2013-04-02 18:00:46+00:00,8,2,2,"43.70546977,-72.29153142"
u43,1365008315,2013-04-03 16:58:35+00:00,7,3,3,"43.70566059,-72.29130704"
u43,1365008415,2013-04-03 17:00:15+00:00,7,3,3,"43.70566059,-72.29130704"
u43,1365104815,2013-04-04 19:46:55+00:00,8,1,4,"43.70619631,-72.28823087"
u43,1365181926,2013-04-05 17:12:06+00:00,8,2,2,"43.70549825,-72.29185536"
u43,1365268673,2013-04-06 17:17:53+00:00,8,2,1,"43.50783677,-72.13449058"
u43,1365356675,2013-04-07 17:44:35+00:00,8,2,2,"42.36112482,-71.07113958"
u43,1365440914,2013-04-08 17:08:34+00:00,8,2,2,"43.70560342,-72.29137243"
u43,1365527176,2013-04-09 17:06:16+00:00,7,2,1,"43.70565715,-72.2915844"
u43,1365614168,2013-04-10 17:16:08+00:00,8,3,1,"43.70565468,-72.29149208"
u43,1365706395,2013-04-11 18:53:15+00:00,7,3,1,"43.67572307,-72.27196101"
u43,1365787617,2013-04-12 17:26:57+00:00,8,3,2,"43.70234665,-72.28813935"
u43,1365874566,2013-04-13 17:36:06+00:00,9,2,2,"43.70462998,-72.28974619"
u43,1365967984,2013-04-14 19:33:04+00:00,8,3,1,"43.70462998,-72.28974619"
u43,1366045632,2013-04-15 17:07:12+00:00,7,2,2,Unknown
u43,1366134304,2013-04-16 17:45:04+00:00,6,1,1,"43.70584294,-72.29136839"
u43,1366134316,2013-04-16 17:45:16+00:00,6,3,1,"43.70574465,-72.29162099"
u43,1366220239,2013-04-17 17:37:19+00:00,7,2,2,"43.70567669,-72.29136528"
u43,1366305939,2013-04-18 17:25:39+00:00,8,2,1,"43.70557117,-72.29109324"
u43,1366597115,2013-04-22 02:18:35+00:00,8,2,1,"44.26410768,-69.80665528"
u43,1366995764,2013-04-26 17:02:44+00:00,8,2,1,"43.70554879,-72.2916246"
u43,1367431226,2013-05-01 18:00:26+00:00,8,2,1,"43.70546467,-72.29120503"
u43,1367605716,2013-05-03 18:28:36+00:00,6,2,1,"43.70548852,-72.2911601"
u43,1368212318,2013-05-10 18:58:38+00:00,7,3,1,"43.70873911,-72.28427701"
u44,1364118690,2013-03-24 09:51:30+00:00,,,,
u44,1364121980,2013-03-24 10:46:20+00:00,,,,
u44,1364121981,2013-03-24 10:46:21+00:00,,,,
u44,1364121983,2013-03-24 10:46:23+00:00,,,,
u44,1364121985,2013-03-24 10:46:25+00:00,,,,
u44,1364940797,2013-04-02 22:13:17+00:00,8,1,1,"43.70687995,-72.28684036"
u44,1365006699,2013-04-03 16:31:39+00:00,7,1,1,"43.69212184,-72.26683989"
u44,1365010452,2013-04-03 17:34:12+00:00,7,1,1,"43.70743771,-72.2862709"
u44,1365092055,2013-04-04 16:14:15+00:00,8,2,1,"43.69208086,-72.26664611"
u44,1365099640,2013-04-04 18:20:40+00:00,8,1,1,"43.69207668,-72.26667703"
u44,1365180349,2013-04-05 16:45:49+00:00,6,1,1,"43.69200732,-72.26705782"
u44,1365265854,2013-04-06 16:30:54+00:00,6,1,1,"43.70785555,-72.28572217"
u44,1365357974,2013-04-07 18:06:14+00:00,8,1,1,"43.6922067,-72.26699306"
u44,1365439212,2013-04-08 16:40:12+00:00,7,2,1,"43.69220733,-72.26727623"
u44,1365525503,2013-04-09 16:38:23+00:00,8,1,1,"43.69221111,-72.26702562"
u44,1365536200,2013-04-09 19:36:40+00:00,8,1,1,"43.69188915,-72.26684014"
u44,1365614284,2013-04-10 17:18:04+00:00,8,1,1,"43.69208545,-72.26681348"
u44,1365699833,2013-04-11 17:03:53+00:00,8,1,1,"43.69231687,-72.26692115"
u44,1365786015,2013-04-12 17:00:15+00:00,8,1,1,"43.69236851,-72.26702972"
u44,1365871742,2013-04-13 16:49:02+00:00,8,1,1,"43.69220716,-72.26708063"
u44,1365882882,2013-04-13 19:54:42+00:00,8,2,1,"43.70926341,-72.28546583"
u44,1366042912,2013-04-15 16:21:52+00:00,7,2,1,"43.69206212,-72.26702576"
u44,1366220088,2013-04-17 17:34:48+00:00,8,1,1,"43.69221205,-72.26692546"
u44,1366302931,2013-04-18 16:35:31+00:00,8,1,1,"43.69219202,-72.26690084"
u44,1366302937,2013-04-18 16:35:37+00:00,8,1,3,"43.69219202,-72.26690084"
u44,1366390776,2013-04-19 16:59:36+00:00,8,1,2,"43.69231923,-72.26700025"
u44,1366475733,2013-04-20 16:35:33+00:00,7,1,2,"43.6921885,-72.26704181"
u44,1366564118,2013-04-21 17:08:38+00:00,8,1,1,"43.6926262,-72.26656479"
u44,1366646968,2013-04-22 16:09:28+00:00,8,2,4,"43.69228193,-72.26674988"
u44,1366738951,2013-04-23 17:42:31+00:00,7,1,2,"43.69219598,-72.26719594"
u44,1366849816,2013-04-25 00:30:16+00:00,8,1,4,"43.69935873,-72.28135033"
u44,1366907391,2013-04-25 16:29:51+00:00,8,1,1,"43.69221585,-72.26709452"
u44,1366993560,2013-04-26 16:26:00+00:00,8,1,3,"43.69217927,-72.26709868"
u44,1367082625,2013-04-27 17:10:25+00:00,8,1,4,Unknown
u44,1367187122,2013-04-28 22:12:02+00:00,7,2,3,"43.69230343,-72.26698234"
u44,1367248361,2013-04-29 15:12:41+00:00,8,2,3,"43.69215296,-72.26684735"
u44,1367335744,2013-04-30 15:29:04+00:00,8,1,3,"43.69205554,-72.2671205"
u44,1367420676,2013-05-01 15:04:36+00:00,10,1,1,"43.692330749999996,-72.26683046"
u44,1367512016,2013-05-02 16:26:56+00:00,8,1,3,"43.69204957,-72.26697347"
u44,1367595267,2013-05-03 15:34:27+00:00,8,1,4,"43.69180541,-72.26667398"
u44,1367687490,2013-05-04 17:11:30+00:00,8,1,4,"43.69208378,-72.26703755"
u44,1367775954,2013-05-05 17:45:54+00:00,7,1,3,"43.69238395,-72.26701546"
u44,1367871044,2013-05-06 20:10:44+00:00,8,1,4,"43.70691341,-72.28711558"
u44,1367951068,2013-05-07 18:24:28+00:00,6,2,4,"43.69255276,-72.26704092"
u44,1368030488,2013-05-08 16:28:08+00:00,11,1,4,"43.69230186,-72.26682816"
u44,1368121166,2013-05-09 17:39:26+00:00,12,1,3,"43.69230186,-72.26682816"
u44,1368205347,2013-05-10 17:02:27+00:00,12,1,3,"43.69254978,-72.26711348"
u44,1368333020,2013-05-12 04:30:20+00:00,14,1,1,Unknown
u44,1368378344,2013-05-12 17:05:44+00:00,11,1,3,"43.69220954,-72.26702639"
u44,1368465087,2013-05-13 17:11:27+00:00,11,1,3,"43.69206484,-72.26700327"
u44,1368552694,2013-05-14 17:31:34+00:00,12,1,1,"43.69225,-72.26698519"
u44,1368636558,2013-05-15 16:49:18+00:00,10,1,1,"43.69219289,-72.26671048"
u44,1368726552,2013-05-16 17:49:12+00:00,17,1,1,"43.69229577,-72.26673522"
u44,1368812671,2013-05-17 17:44:31+00:00,13,1,1,"43.69229406,-72.26664182"
u44,1368898821,2013-05-18 17:40:21+00:00,12,1,1,"43.6922613,-72.26687932"
u44,1368986268,2013-05-19 17:57:48+00:00,12,1,1,"43.69179308,-72.26678906"
u44,1369068291,2013-05-20 16:44:51+00:00,12,1,1,"43.69230186,-72.26692699"
u44,1369244504,2013-05-22 17:41:44+00:00,11,1,3,"43.69230566,-72.26694933"
u44,1369329215,2013-05-23 17:13:35+00:00,12,1,3,"43.69213441,-72.26712004"
u44,1369416050,2013-05-24 17:20:50+00:00,11,1,4,"43.69222786,-72.26719913"
u44,1369503822,2013-05-25 17:43:42+00:00,11,1,4,"43.69476866,-72.27943547"
u44,1369675713,2013-05-27 17:28:33+00:00,10,1,4,"43.69341383,-72.2733575"
u44,1370114619,2013-06-01 19:23:39+00:00,12,1,3,"43.69232465,-72.26672118"
u45,1364118516,2013-03-24 09:48:36+00:00,,,,
u45,1364122270,2013-03-24 10:51:10+00:00,,,,
u45,1364122271,2013-03-24 10:51:11+00:00,,,,
u45,1364122273,2013-03-24 10:51:13+00:00,,,,
u45,1364122275,2013-03-24 10:51:15+00:00,,,,
u45,1364899373,2013-04-02 10:42:53+00:00,8,1,3,"43.69882328,-72.28230081"
u45,1364926269,2013-04-02 18:11:09+00:00,8,2,3,"43.71781156,-72.30693846"
u45,1365036655,2013-04-04 00:50:55+00:00,6,1,1,"43.70882663,-72.28289559"
u45,1365103144,2013-04-04 19:19:04+00:00,8,1,1,"43.70367932,-72.28347928"
u45,1365185405,2013-04-05 18:10:05+00:00,8,1,1,"43.70944275,-72.2839016"
u45,1365444354,2013-04-08 18:05:54+00:00,8,1,1,"43.70920909,-72.28400858"
u45,1365790501,2013-04-12 18:15:01+00:00,6,1,1,"43.70934347,-72.28408449"
u45,1365880228,2013-04-13 19:10:28+00:00,8,1,1,"43.71759725,-72.30740769"
u45,1367866607,2013-05-06 18:56:47+00:00,8,1,1,"43.70919686,-72.28357429"
u45,1368562540,2013-05-14 20:15:40+00:00,9,1,1,"43.70679514,-72.28655298"
u45,1368641282,2013-05-15 18:08:02+00:00,8,1,1,"43.70355938,-72.28766844"
u46,1364118426,2013-03-24 09:47:06+00:00,,,,
u46,1364121909,2013-03-24 10:45:09+00:00,,,,
u46,1364121911,2013-03-24 10:45:11+00:00,,,,
u46,1364121912,2013-03-24 10:45:12+00:00,,,,
u46,1364121913,2013-03-24 10:45:13+00:00,,,,
u46,1364121936,2013-03-24 10:45:36+00:00,,,,
u46,1364775626,2013-04-01 00:20:26+00:00,9,1,1,"43.70651948,-72.28796088"
u46,1364835664,2013-04-01 17:01:04+00:00,5,3,1,"43.70105311,-72.28963051"
u46,1364847633,2013-04-01 20:20:33+00:00,6,3,1,"43.7044068,-72.28971584"
u46,1364925647,2013-04-02 18:00:47+00:00,7,2,2,"43.70508503,-72.28998507"
u46,1365005966,2013-04-03 16:19:26+00:00,7,2,1,"43.70433137,-72.29699785"
u46,1365009203,2013-04-03 17:13:23+00:00,7,2,1,"43.70509059,-72.29282176"
u46,1365027003,2013-04-03 22:10:03+00:00,7,2,1,"43.70675529,-72.28728531"
u46,1365181531,2013-04-05 17:05:31+00:00,5,3,1,"43.70460768,-72.29552697"
u46,1365284846,2013-04-06 21:47:26+00:00,8,2,2,"43.70443306,-72.29711671"
u46,1365358236,2013-04-07 18:10:36+00:00,7,2,1,"43.70589876,-72.28814521"
u46,1365443444,2013-04-08 17:50:44+00:00,6,2,2,"43.70551407,-72.2896007"
u46,1365616487,2013-04-10 17:54:47+00:00,7,3,2,"43.70417591,-72.29706744"
u46,1365786541,2013-04-12 17:09:01+00:00,6,3,1,"43.70450188,-72.2971835"
u46,1366043675,2013-04-15 16:34:35+00:00,3,4,1,"43.70520754,-72.29021202"
u46,1366049298,2013-04-15 18:08:18+00:00,3,4,1,"43.70757846,-72.28529267"
u46,1366224444,2013-04-17 18:47:24+00:00,7,3,3,"43.70424679,-72.29701855"
u46,1366306241,2013-04-18 17:30:41+00:00,6,3,4,"43.70513005,-72.29196685"
u46,1366869117,2013-04-25 05:51:57+00:00,9,1,1,"43.70578178,-72.28774369"
u46,1366995625,2013-04-26 17:00:25+00:00,6,1,1,"43.70525386,-72.29094429"
u46,1367257506,2013-04-29 17:45:06+00:00,6,1,1,"43.70439006,-72.29698883"
u46,1367427880,2013-05-01 17:04:40+00:00,6,2,1,"43.704172989999996,-72.29619323"
u46,1367603665,2013-05-03 17:54:25+00:00,5,3,1,"43.70752624,-72.28644491"
u46,1367862790,2013-05-06 17:53:10+00:00,6,2,1,"43.70526124,-72.2914827"
u47,1364118690,2013-03-24 09:51:30+00:00,,,,
u47,1364121431,2013-03-24 10:37:11+00:00,,,,
u47,1364121432,2013-03-24 10:37:12+00:00,,,,
u47,1364121434,2013-03-24 10:37:14+00:00,,,,
u47,1364121624,2013-03-24 10:40:24+00:00,,,,
u47,1364548084,2013-03-29 09:08:04+00:00,9,1,1,Unknown
u47,1364579981,2013-03-29 17:59:41+00:00,8,1,1,Unknown
u47,1364674196,2013-03-30 20:09:56+00:00,8,2,2,Unknown
u47,1364750047,2013-03-31 17:14:07+00:00,4,2,2,"43.681593937799335,-72.32194008305669"
u47,1364838935,2013-04-01 17:55:35+00:00,6,2,3,"43.70706360787153,-72.28679325431585"
u47,1366573735,2013-04-21 19:48:55+00:00,9,1,1,"43.68149109184742,-72.32198987156153"
u47,1369157822,2013-05-21 17:37:02+00:00,7,2,1,"43.68146347347647,-72.32229606248438"
u47,1369330280,2013-05-23 17:31:20+00:00,7,2,1,"43.68152252398431,-72.32199875637889"
u47,1369674189,2013-05-27 17:03:09+00:00,1,1,1,"43.6820404836908,-72.3214628174901"
u49,1364118808,2013-03-24 09:53:28+00:00,,,,
u49,1364121426,2013-03-24 10:37:06+00:00,,,,
u49,1364121427,2013-03-24 10:37:07+00:00,,,,
u49,1364121429,2013-03-24 10:37:09+00:00,,,,
u49,1364121902,2013-03-24 10:45:02+00:00,,,,
u49,1364580179,2013-03-29 18:02:59+00:00,5,3,1,"43.70291176631045,-72.28730966605328"
u49,1364594633,2013-03-29 22:03:53+00:00,4,3,1,"43.70267879651378,-72.29108858322432"
u49,1364667196,2013-03-30 18:13:16+00:00,9,1,1,"43.706964558218715,-72.29087324241945"
u49,1364751793,2013-03-31 17:43:13+00:00,2,3,2,"43.70706300122456,-72.29071133138713"
u49,1364838925,2013-04-01 17:55:25+00:00,5,2,1,"43.70710977403523,-72.29060104667536"
u49,1364928254,2013-04-02 18:44:14+00:00,3,3,2,"43.70338315129848,-72.2868059778217"
u49,1365012262,2013-04-03 18:04:22+00:00,4,4,1,"43.703158651028865,-72.2870008394822"
u49,1365113014,2013-04-04 22:03:34+00:00,3,3,1,"43.70713554237899,-72.29075818191895"
u49,1365184956,2013-04-05 18:02:36+00:00,6,2,2,"43.70724971989739,-72.29065322458139"
u49,1365284437,2013-04-06 21:40:37+00:00,7,2,1,Unknown
u49,1365361503,2013-04-07 19:05:03+00:00,10,1,1,"42.370239251465904,-71.10342783989697"
u49,1365444141,2013-04-08 18:02:21+00:00,3,4,1,"43.708982659046605,-72.2843149049884"
u49,1365530500,2013-04-09 18:01:40+00:00,5,2,1,"43.70714428609825,-72.29067048599494"
u49,1365616784,2013-04-10 17:59:44+00:00,3,3,1,"43.70321966184834,-72.2876130893634"
u49,1365708095,2013-04-11 19:21:35+00:00,3,4,1,"43.707237451704,-72.29060946718205"
u49,1365874268,2013-04-13 17:31:08+00:00,8,2,2,"43.70729028288569,-72.29073884084035"
u49,1365962610,2013-04-14 18:03:30+00:00,6,2,1,"43.70719365486746,-72.29071570807986"
u49,1366221725,2013-04-17 18:02:05+00:00,5,2,2,"43.707216948298175,-72.29069947820092"
u49,1366311631,2013-04-18 19:00:31+00:00,6,1,1,"43.70394738046085,-72.289129704774"
u49,1366485433,2013-04-20 19:17:13+00:00,7,1,3,"43.707155363146875,-72.29064042453753"
u49,1366563928,2013-04-21 17:05:28+00:00,3,4,3,"43.70730819178383,-72.29083098682922"
u49,1366653870,2013-04-22 18:04:30+00:00,7,2,2,"43.70752456576272,-72.29012686100621"
u49,1366835315,2013-04-24 20:28:35+00:00,4,3,3,"43.70383361977115,-72.28747730662586"
u49,1367202485,2013-04-29 02:28:05+00:00,8,1,1,Unknown
u49,1367446233,2013-05-01 22:10:33+00:00,4,2,3,Unknown
u49,1367604104,2013-05-03 18:01:44+00:00,8,2,1,"43.70714137897134,-72.29071016037413"
u49,1367704874,2013-05-04 22:01:14+00:00,10,1,1,"43.707177072888065,-72.29092730930216"
u49,1367866912,2013-05-06 19:01:52+00:00,5,2,2,Unknown
u49,1367949176,2013-05-07 17:52:56+00:00,4,2,1,"43.70565234028792,-72.28963802288838"
u49,1368208881,2013-05-10 18:01:21+00:00,11,1,1,"43.70809230725667,-72.28412694395998"
u49,1368216604,2013-05-10 20:10:04+00:00,11,1,1,"43.70578575320415,-72.28875349174373"
u49,1368380296,2013-05-12 17:38:16+00:00,15,2,4,Unknown
u49,1368413613,2013-05-13 02:53:33+00:00,15,2,4,"43.64049900762078,-72.21764057956567"
u49,1368472097,2013-05-13 19:08:17+00:00,9,1,1,"43.70377306642512,-72.28776140116048"
u49,1368899703,2013-05-18 17:55:03+00:00,15,1,1,"43.70721291407551,-72.29065928006904"
u49,1368985257,2013-05-19 17:40:57+00:00,3,2,2,"43.70717475496306,-72.29062391735162"
u49,1369159540,2013-05-21 18:05:40+00:00,15,1,2,"43.70542558639555,-72.28802614647891"
u49,1369382161,2013-05-24 07:56:01+00:00,5,2,2,"43.70705546477196,-72.29062002318801"
u49,1369616411,2013-05-27 01:00:11+00:00,9,1,2,"43.70510624689851,-72.29518489609907"
u49,1369939937,2013-05-30 18:52:17+00:00,7,1,1,"43.70722963681916,-72.29095809155727"
u49,1369986788,2013-05-31 07:53:08+00:00,7,1,1,"43.707175423533876,-72.29072460503018"
u50,1364118904,2013-03-24 09:55:04+00:00,,,,
u50,1364121436,2013-03-24 10:37:16+00:00,,,,
u50,1364121438,2013-03-24 10:37:18+00:00,,,,
u50,1364121439,2013-03-24 10:37:19+00:00,,,,
u50,1364121902,2013-03-24 10:45:02+00:00,,,,
u50,1364781932,2013-04-01 02:05:32+00:00,7,3,2,"43.70649263,-72.28726854"
u50,1364839833,2013-04-01 18:10:33+00:00,7,2,1,"43.70876539,-72.28425377"
u50,1364928029,2013-04-02 18:40:29+00:00,7,2,2,"43.70554895,-72.28311931"
u50,1365024593,2013-04-03 21:29:53+00:00,9,2,1,"43.70556326,-72.28323358"
u50,1365443219,2013-04-08 17:46:59+00:00,6,2,1,"43.70552061,-72.28323748"
u50,1368472229,2013-05-13 19:10:29+00:00,5,2,1,"43.70655981,-72.28696346"
u51,1364119032,2013-03-24 09:57:12+00:00,,,,
u51,1364122295,2013-03-24 10:51:35+00:00,,,,
u51,1364122297,2013-03-24 10:51:37+00:00,,,,
u51,1364122298,2013-03-24 10:51:38+00:00,,,,
u51,1364122300,2013-03-24 10:51:40+00:00,,,,
u51,1364494812,2013-03-28 18:20:12+00:00,7,2,1,"43.70319647,-72.28913653"
